CASEID,PSU,CASENO,CASENUMBER,CATEGORY,JKWGT1,JKWGT2,JKWGT3,JKWGT4,JKWGT5,JKWGT6,JKWGT7,JKWGT8,JKWGT9,JKWGT10,JKWGT11,JKWGT12,JKWGT13,JKWGT14,JKWGT15,JKWGT16,JKWGT17,JKWGT18,JKWGT19,JKWGT20,JKWGT21,JKWGT22,JKWGT23,JKWGT24,CASEWGT,PSUSTRAT,VERSION
6691,18,15,1-18-2017-015-09,9,965.9209589,951.97071474,956.94595007,960.18288445,964.18269115,952.51606795,958.67448107,958.42343525,960.14805846,956.99358935,1569.6933212,0,968.91655851,1024.3754687,1171.7114388,853.7554036,966.26793161,964.83826692,951.61277167,965.99841126,960.803392,956.38891211,948.42893371,970.40722607,958.545340626328,6,2
6694,30,32,1-30-2017-032-03,3,771.04136205,840.92163792,804.26757104,806.73288667,805.48346051,805.48346051,802.93648785,808.01296429,784.09253747,827.73067794,805.48346051,805.48346051,791.20872151,818.80746784,813.90574472,812.70632153,805.48346051,810.70225907,0,1632.1349229,815.09788124,796.43987407,805.48346051,805.48346051,805.48346050976,10,2
6699,28,15,1-28-2017-015-09,9,116.17469993,114.49685516,115.09524415,115.4845616,231.93126474,0,115.30314063,115.27294647,115.48037295,115.10097389,94.396259282,149.1929492,116.53499119,123.20522875,140.92584238,102.68415538,116.21643155,116.04448077,114.45380409,116.18401539,115.55919222,115.02824724,114.07087274,116.71427901,115.287608460826,3,2
6701,23,27,1-23-2017-027-03,3,440.93070186,480.89270728,459.93157052,461.34139548,460.62689379,460.62689379,459.17037213,462.07342562,896.78839526,0,460.62689379,460.62689379,452.46368621,468.24641226,465.44329388,464.75738709,460.62689379,463.61133616,454.46129681,466.67950159,466.12503369,455.45519339,460.62689379,460.62689379,460.626893788669,5,2
6702,24,29,1-24-2017-029-01,1,0,203.67532689,111.18573321,95.633131473,100.20687312,104.56307349,112.19678544,94.075459298,99.451294178,105.01574039,103.22440594,105.66683587,117.58877555,100.97960483,110.46278156,114.4475014,99.40083965,125.43804112,101.87173273,103.96496017,100.47568944,103.45877337,104.82447132,100.16670244,102.186288431084,1,2
6703,24,30,1-24-2017-030-07,7,0,3068.2708444,1544.5054165,1612.5283814,1577.8802657,1576.2887692,1636.1722982,1524.7184959,1508.4346546,1649.1937756,1577.7846607,1576.295419,1864.3563553,1380.2026711,1693.8443514,1643.1001933,1575.8748009,1591.0728327,1657.2387141,1572.1358972,1579.3441841,1574.5657644,1577.3108883,1576.8507508,1577.08444625558,1,2
6704,14,17,1-14-2017-017-05,5,628.36454666,629.2971812,626.65644306,631.01012936,627.03047548,630.66106378,639.63030349,618.03306501,613.33518037,644.62295594,602.56673981,658.8299028,627.19133706,630.47716021,0,622.74364679,695.46051277,579.86532942,597.71528564,660.60491537,621.49166653,636.10659631,624.94694162,632.86004764,628.832940754307,8,2
6705,11,15,1-11-2017-015-05,5,460.72405286,458.77429624,459.98034354,459.15110315,458.97812252,460.15744616,462.64425305,470.49178891,458.11117007,461.46208478,458.53756507,478.06566794,458.00427531,461.76929584,634.75437919,0,446.13921933,490.95941303,461.75045916,459.12982488,463.20611333,456.14461893,460.37094748,458.88371251,459.56320010308,8,2
6706,11,16,1-11-2017-016-05,5,460.72405286,458.77429624,459.98034354,459.15110315,458.97812252,460.15744616,462.64425305,470.49178891,458.11117007,461.46208478,458.53756507,478.06566794,458.00427531,461.76929584,634.75437919,0,446.13921933,490.95941303,461.75045916,459.12982488,463.20611333,456.14461893,460.37094748,458.88371251,459.56320010308,8,2
6707,10,19,1-10-2017-019-02,2,61.196673635,63.390479742,64.186208464,60.44206308,62.269693844,62.269693844,128.32959937,0,61.161036775,63.380496962,62.269693844,62.269693844,59.339415375,65.564407752,66.379181625,62.159621812,62.269693844,66.670181173,59.151729546,65.448585372,63.361035333,61.25242178,62.269693844,62.269693844,62.26969384391,4,2
6708,32,27,1-32-2017-027-03,3,1448.8954691,1580.2103636,1511.3322021,1515.9648779,1513.6170299,1513.6170299,1508.8309091,1518.3703243,1473.4204685,1555.4226893,1513.6170299,1513.6170299,0,3077.3094379,1529.4436899,1527.1898045,1513.6170299,1523.4238885,1493.3569177,1533.5058605,1531.6838825,1496.6228555,1513.6170299,1513.6170299,1513.61702994703,7,2
6709,32,28,1-32-2017-028-05,5,251.41585467,264.96522157,258.48785815,257.4103734,257.61686616,258.27880112,294.83011088,234.38307577,257.98624256,258.20712343,257.36958852,268.33039126,0,538.29906346,301.70039246,294.14797043,250.41060111,275.56743817,263.70145932,253.9462918,258.89992564,257.05317966,258.39863589,257.56387538,257.945260582092,7,2
6711,19,37,1-19-2017-037-07,7,3858.6538528,3832.7377809,3837.9249147,3849.8360269,3823.759741,3862.3802139,3854.4384228,3835.6553601,3840.2595051,3846.9233137,3919.2664942,3784.022991,3897.3864598,3819.6379862,3915.8978386,4130.8960277,8208.4528095,0,4013.1817655,3843.8736735,3843.1235001,3842.4186468,3760.4135553,3926.520316,3842.78409134777,9,2
6712,19,38,1-19-2017-038-08,8,919.5790546,901.58699108,907.59882872,913.10323628,862.83082654,967.40095868,924.31940534,898.10763779,950.07177464,904.42061239,873.14352394,951.58518718,935.13018447,1001.5560607,999.24906668,1037.5885702,1717.0795629,0,973.22727344,927.99349641,937.66366273,894.4252861,889.6084077,930.09536217,910.336287877975,9,2
6713,29,13,1-29-2017-013-03,3,428.39693061,467.22298738,893.71537191,0,447.53324416,447.53324416,446.11812518,448.93865729,435.64827116,459.89398138,447.53324416,447.53324416,439.60208161,454.93617236,452.21273463,451.54632523,447.53324416,450.43285162,441.54290869,453.41380225,452.8750955,442.50855306,447.53324416,447.53324416,447.533244159719,2,2
6714,31,12,1-31-2017-012-04,4,1629.7439107,1621.9356695,1624.06206,1627.3360427,1555.0404628,1698.922511,1629.1621603,1622.4288294,1629.3125449,1661.4505487,0,3630.2677292,1642.8148572,1643.1268323,1756.1807381,1668.9385172,1867.2228259,1442.0692087,1629.5546055,1622.2438274,1627.1034939,1624.2802053,1569.5547703,1682.3194525,1625.67773236403,6,2
6715,17,20,1-17-2017-020-09,9,3101.2941345,2756.7367701,2965.5206323,2858.6064643,2910.3275271,2914.3623649,0,5755.3312055,2931.7940942,2895.1809241,2933.9653239,2918.3810029,3406.3718789,2778.6376524,3060.5766769,2968.1418217,2917.4830495,2917.8491905,2814.9027714,3008.4380942,2969.4654744,2860.4670788,2911.4782077,2913.2006151,2912.32257635234,4,2
6716,16,29,1-16-2017-029-04,4,2737.6773523,2519.4187473,2606.573082,2639.6096096,2624.3401802,2621.2386845,2703.912145,2548.9323026,0,5198.21157,2623.5023351,2621.9815684,2419.040009,2920.140758,2596.0054839,2880.4502648,2632.0839704,2622.2760993,2668.5284839,2591.7359363,2637.3329603,2608.4287681,2624.6711397,2620.8724492,2622.78984691832,5,2
6717,22,31,1-22-2017-031-07,7,494.33030381,491.01020821,491.67472943,493.20065633,489.86003579,494.80768614,493.79026709,491.38397788,491.9738127,492.82751004,502.09536038,484.76937971,499.2923196,489.33199976,501.66380352,529.20711893,525.79048625,469.05407384,514.12680096,492.43682209,492.34071774,492.25041931,0,1006.049288,492.297236241833,12,2
6718,22,32,1-22-2017-032-07,7,494.33030382,491.01020822,491.67472945,493.20065635,489.86003581,494.80768616,493.7902671,491.38397789,491.97381271,492.82751006,502.09536039,484.76937972,499.29231962,489.33199977,501.66380353,529.20711894,525.79048627,469.05407386,514.12680098,492.4368221,492.34071775,492.25041933,0,1006.0492881,492.297236255334,12,2
6719,18,16,1-18-2017-016-03,3,208.07525318,208.07525318,208.07525318,208.07525318,196.10391304,220.48497664,208.07525318,208.07525318,208.07525318,208.07525318,406.29947041,0,208.07525318,208.07525318,211.72053738,208.07525318,284.09890192,168.47185686,208.07525318,208.07525318,208.07525318,208.07525318,204.40192112,211.8793627,208.07525317884,6,2
6720,33,27,1-33-2017-027-07,7,762.30099616,757.18111545,758.20586589,760.55897996,754.21876982,764.18337234,761.46821183,757.75750131,758.6670787,759.98355542,712.27271057,812.67369131,769.95286284,754.59316978,773.60990053,816.08412599,895.37349815,664.39677704,792.82894353,759.38108008,759.23287869,759.09363054,1491.94506,0,759.165826374916,12,2
6721,33,28,1-33-2017-028-03,3,199.02885789,199.02885789,199.02885789,199.02885789,197.63217077,200.44542657,199.02885789,199.02885789,199.02885789,199.02885789,186.6521192,213.16354609,199.02885789,199.02885789,202.51565769,199.02885789,234.91831328,173.77070455,199.02885789,199.02885789,199.02885789,199.02885789,391.08384712,0,199.02885788511,12,2
6722,13,26,1-13-2017-026-05,5,230.37820887,242.79380964,236.85845054,235.87112614,236.06034027,236.6668867,270.15970395,214.77067648,236.39880847,236.60120676,235.833754,245.87739308,454.18097415,0,276.45510313,269.53464275,229.4570716,252.50886788,241.63579483,232.69690741,237.23603758,235.54382118,236.77669409,236.01178358,236.361255730127,7,2
6723,13,27,1-13-2017-027-08,8,1173.7166143,1118.2011613,1144.1568837,1146.0548161,1128.9959141,1164.7039708,1235.9366388,1064.1850861,1275.1772636,1077.0211637,1183.6322304,1107.7739723,1471.7105342,0,1520.765468,1160.6216664,1119.6045958,1344.4800399,1192.3072406,1195.9632833,1226.6067101,1086.8316412,1156.8900704,1133.3396731,1145.11784943843,7,2
6725,15,16,1-15-2017-016-05,5,323.48340869,0,166.29128972,165.59811856,165.73096019,166.15679844,189.67111158,150.78411898,165.96858867,166.1106865,165.57188069,172.62322166,159.43349243,173.1501939,194.09092454,189.23227466,161.0950012,177.27898334,169.64532139,163.36959378,166.55638238,165.36832746,166.23389095,165.69686997,165.942224003426,1,2
6728,20,28,1-20-2017-028-03,3,103.33597294,112.70141901,107.78899297,108.1193978,107.95194807,107.95194807,107.61059946,108.29095548,105.08510856,110.93354928,107.95194807,107.95194807,106.03882886,109.73764898,109.08071363,108.91996536,107.95194807,108.65137829,106.5069864,109.37042974,0,213.47982955,107.95194807,107.95194807,107.95194807247,11,2
6729,20,29,1-20-2017-029-09,9,773.39526392,687.47015582,739.53630729,712.87424055,725.77234803,726.77854876,735.07586987,717.62717491,731.12564267,721.99511487,731.66710011,727.78070961,849.47501398,692.93175924,763.24121612,740.18997488,727.55677959,727.64808719,701.97549066,750.23898829,0,1426.6764747,726.05930272,726.48883365,726.269869888516,11,2
6730,21,14,1-21-2017-014-04,4,2237.2912512,2206.8272727,2219.2096711,2224.3893103,2223.0832338,2220.4559513,2226.2729726,2217.5877899,2206.1303841,2292.0695939,2222.3734937,2221.0852495,2243.4048722,2247.4062618,2367.0443475,2313.2216321,2229.6430122,2221.3347472,2204.1359774,2240.3864618,4468.1095178,0,2223.3635902,2220.1457127,2221.76994369018,11,2
6732,26,18,1-26-2017-018-04,4,1289.3274306,1271.7713601,1278.9072061,1281.8921777,1281.1394996,1279.6254242,1282.9777125,1277.972533,1271.3697505,1320.8956137,1280.7304838,1279.9880822,1292.8506462,1295.1566049,1364.1027761,1333.085311,1284.9198309,1280.1318651,2540.4407897,0,1287.4622742,1273.3903979,1281.301066,1279.446637,1280.3826642764,10,2
6733,30,34,1-30-2017-034-03,3,815.79169365,889.72773835,850.94631264,853.55471229,852.23277091,852.23277091,849.53797496,854.9090841,829.60034392,875.7711906,852.23277091,852.23277091,837.12954288,866.33008791,861.14387456,859.87483827,852.23277091,857.75446238,0,1726.8621096,862.40520128,842.66430537,852.23277091,852.23277091,852.232770905654,10,2
6734,12,15,1-12-2017-015-09,9,3776.7219823,3722.176946,3741.6299669,3754.2862833,3769.9254075,3724.3092607,3748.3884713,3747.4068897,3754.1501147,3741.8162351,3068.7269061,4850.1118676,3788.4346869,4005.2773628,4581.3565874,3338.1580248,0,7544.9773783,3720.7773993,3777.0248187,3756.7124492,3739.4519652,3708.3286884,3794.2631524,3747.88353603989,9,2
6736,16,30,1-16-2017-030-07,7,3166.0668829,2985.0548299,3005.2323195,3137.5884839,3070.171668,3067.0750025,3183.5938018,2966.7317791,0,6417.8608669,3069.985644,3067.0879415,3627.5845421,2685.5390926,3295.8096065,3197.0738028,3066.2695208,3095.8411985,3224.5839294,3058.9945224,3073.0200977,3063.7224537,3069.0637979,3068.1684822,3068.62319672174,5,2
6737,23,28,1-23-2017-028-03,3,255.30466365,278.4431893,266.306416,267.12272315,266.70901729,266.70901729,265.86567214,267.54657821,519.25225132,0,266.70901729,266.70901729,261.98241296,271.1208185,269.49777616,269.10062713,266.70901729,268.4370486,263.13905572,270.21355665,269.89251246,263.71453489,266.70901729,266.70901729,266.709017293061,5,2
6738,23,29,1-23-2017-029-04,4,993.27983572,914.09158837,945.71278845,957.69904996,952.15901936,951.03373951,981.02919576,924.79965057,1973.0577727,0,951.85503369,951.30327148,877.67233079,1059.4809246,941.87866893,1045.0804816,954.96860925,951.41013272,968.19135091,940.32959832,956.87303961,946.38606556,952.27909756,950.90086257,951.596529837935,5,2
6739,14,18,1-14-2017-018-04,4,6955.2909949,6400.7873355,6622.2099802,6706.1419536,6667.3487319,6659.4691308,6869.5077516,6475.7689126,6908.0184986,6603.2387074,6665.2201184,6661.3564875,6145.7670229,7418.8540519,0,14636.03428,6687.0224578,6662.1047671,6779.6126954,6584.51501,6700.3579418,6626.9245008,6668.1895612,6658.5386803,6663.4099845413,8,2
6740,28,16,1-28-2017-016-04,4,566.15626328,563.44376066,564.18244683,565.31979472,1080.4101085,0,565.95416921,563.61507932,566.00641125,577.17082304,510.87935781,630.55882549,570.6969756,570.80535253,610.07911601,579.77206625,648.65399459,500.96000313,566.09050063,563.55081153,565.23900966,564.25822826,545.24717533,584.42046546,564.743714786933,3,2
6741,24,31,1-24-2017-031-06,6,0,2455.1814393,1212.8753094,1178.4877858,1195.7537493,1198.2570975,1207.3727525,1184.0710093,1240.1486626,1156.0525117,1197.4955524,1200.6731635,1277.3815049,1194.4509922,1354.3558692,1237.44613,1196.7686446,1221.2954998,1165.805316,1227.4374962,1211.8980017,1180.3233218,1193.2689947,1198.386778,1195.70880195864,1,2
6742,24,32,1-24-2017-032-04,4,0,5073.770475,2624.6437911,2657.9093525,2642.5340641,2639.4110665,2722.657681,2566.6034028,2737.9210136,2617.1247252,2641.6904104,2640.1591006,2435.8105989,2940.3853521,2614.0029305,2900.4196948,2650.33154,2640.4556734,2687.028714,2609.7037832,2655.6169198,2626.5123421,2642.867318,2639.0422921,2640.9729826904,1,2
6743,32,29,1-32-2017-029-09,9,12670.652985,11262.928787,12115.936516,11679.127796,11890.439465,11906.924205,12042.860487,11756.995847,11978.14331,11828.556476,11987.01409,11923.34276,0,14026.681181,12504.297666,11737.382391,11919.67408,11921.169986,11500.571908,12291.280177,12132.05357,11686.729526,11895.140687,11902.177758,11898.5904414158,7,2
6744,32,30,1-32-2017-030-06,6,3899.1223677,4115.7895139,4066.4526051,3951.1602632,4009.0485075,4017.4415771,4048.003976,3969.8793462,4157.893001,3875.9406772,4014.8883163,4025.5420123,0,7025.2845034,4540.799792,4148.8321184,4012.451185,4094.6832939,3908.6392703,4115.2757958,4063.1759489,3957.3143339,4000.7177774,4017.8763616,4008.89781094842,7,2
6745,10,20,1-10-2017-020-03,3,388.26652407,423.4555206,404.99795419,406.23939153,405.61022897,405.61022897,808.65534466,0,394.83858981,416.81306478,405.61022897,405.61022897,398.42202408,412.31968227,409.85136463,409.24738163,405.61022897,408.23821351,400.18104271,410.93992133,410.45167834,401.05622961,405.61022897,405.61022897,405.610228972484,4,2
6746,11,17,1-11-2017-017-01,1,465.84190629,481.94666504,470.63193975,477.22940395,483.43306222,462.0191852,472.46600191,475.39463558,470.04117882,477.89245559,448.6209716,502.83415378,463.26720665,484.61008059,472.50946254,0,458.0032507,485.63554465,470.7811808,477.14533013,457.96633367,484.8566634,463.03239984,483.23926476,473.930148358357,8,2
6747,12,16,1-12-2017-016-06,6,1710.4301286,1695.3003328,1700.0560629,1704.7243738,1583.0844061,1840.9216597,1701.3671234,1703.3810117,1711.279653,1694.1999257,1459.3320184,2032.9003716,1750.2837228,1757.9108896,1939.1457707,1747.689716,0,2783.2289193,1686.068004,1721.3638632,1708.9426911,1696.0524229,1679.2363735,1727.8455746,1702.36586596526,9,2
6748,29,14,1-29-2017-014-03,3,823.4119191,898.03859271,1717.7898275,0,860.19338867,860.19338867,857.47342092,862.89470103,837.34955453,883.9516783,860.19338867,860.19338867,844.94908297,874.42238725,869.18773002,867.90683979,860.19338867,865.76665769,848.67950221,871.49627455,870.46083866,850.5355451,860.19338867,860.19338867,860.19338867189,2,2
6749,17,21,1-17-2017-021-07,7,1189.4053134,1121.4040027,1128.9841374,1178.7067526,1153.3800864,1152.2167533,0,2229.0410607,1102.6175624,1205.5079848,1153.3102022,1152.2216141,1362.7849596,1008.8840774,1238.1461298,1201.0537708,1151.9141557,1163.0234316,1211.388578,1149.1811364,1154.450164,1150.9572918,1152.9638897,1152.6275439,1152.79836779502,4,2
6750,31,13,1-31-2017-013-04,4,1287.8542615,1281.6840426,1283.3643563,1285.9515189,1228.8221932,1342.5204913,1287.3945514,1282.0737468,1287.5133881,1312.9094426,0,2868.7057732,1298.183169,1298.4296976,1387.7670183,1318.826576,1475.5145625,1139.5501855,1287.704669,1281.9275547,1285.7677545,1283.5367388,1240.2916718,1329.4004425,1284.64109095433,6,2
6751,19,39,1-19-2017-039-10,10,19697.060292,17411.015831,19441.267027,19228.189176,16414.097776,20374.634601,18178.827759,18186.879223,17984.748446,18394.719879,15327.467641,20560.430495,18760.160908,20903.024766,18300.819319,18790.778566,21900.876549,0,19610.224264,18869.248347,17915.489961,18472.794527,18178.007543,18244.588581,18182.9057658158,9,2
6752,19,40,1-19-2017-040-08,8,545.00586494,534.34252926,537.90555818,541.16784911,511.37295761,573.34841804,547.81532318,532.28042493,563.07795039,536.02192835,517.48497217,563.97490287,554.22253526,593.59108325,592.22379973,614.94642936,1200.9039418,0,576.80149334,549.99284252,555.72404892,530.09800977,527.24319597,551.23855289,539.527964967708,9,2
6753,21,15,1-21-2017-015-06,6,559.80594877,549.93375667,553.84466022,555.54179864,554.70601088,555.86730542,554.295241,555.080515,552.42938963,557.22943928,555.5140273,556.98811005,569.84468886,573.23984416,623.1271248,577.524286,555.17681727,566.55474024,543.71781933,566.772154,1118.8326845,0,553.55334184,555.92746373,554.685159972558,11,2
6754,18,17,1-18-2017-017-09,9,2563.4682459,2526.4455397,2539.6493714,2548.2399071,2558.855038,2527.8928585,2544.2367388,2543.5704855,2548.147482,2539.7758018,4165.8263521,0,2571.4183006,2718.6013119,3109.6178618,2265.7908463,2564.3890806,2560.5948778,2525.4955906,2563.6737976,2549.8866789,2538.1710422,2517.0459681,2575.3743997,2543.89401154685,6,2
6755,22,33,1-22-2017-033-04,4,272.37707775,271.07209609,271.4274771,271.97465376,259.89198319,283.93881139,272.27985054,271.15451729,272.30498412,277.67616882,245.78342692,303.36107074,274.56160883,274.61374884,293.50830785,278.92762371,312.06663421,241.01123766,272.34543942,271.12359814,271.93578817,271.46393545,0,562.32792564,271.6975024183,12,2
